ID Cliente,Nombre Completo,Genero,Edad,Estado,Tipo de empleo,Fecha de Inicio,Balance,Estado Civil,Ultimo grado de estudios,Credito vivienda,Otro credito,Forma de contacto,Impago en credito
1095,Francene Garcia,Mujer,45,Texas,Otro,06/07/2020,"$10,567.45",Soltero,Preparatoria,No,No,Correo,No
1096,Ella Fuller,Mujer,35,Texas,Obrero,06/07/2020,"$6,872.82",Casado,Universidad,No,No,Domicilio,No
1097,Ansel Adkins,Hombre,36,Texas,Otro,06/07/2020,"$97,732.15",Casado,Preparatoria,Si,No,Correo,No
1098,Glyn Rogers,Mujer,24,Texas,Obrero,06/07/2020,"$71,548.18",Divorciado,Preparatoria,No,No,Correo,No
1099,Matthaeus Thompson,Hombre,48,Nevada,Empleado,06/07/2020,"$74,584.06",Soltero,Universidad,No,No,Correo,No
1100,Haydon Pena,Hombre,48,Nevada,Otro,06/07/2020,"$87,282.55",Casado,Basica,Si,No,Domicilio,No
1101,Angelo Horton,Hombre,56,Nevada,Obrero,06/07/2020,"$4,051.81",Casado,Preparatoria,No,No,Correo,No
1102,Ernie Garcia,Hombre,60,Nevada,Otro,06/07/2020,"$21,393.28",Casado,Preparatoria,Si,No,Correo,No
1103,Jeremias Chandler,Hombre,42,Nevada,Otro,06/07/2020,"$31,321.60",Casado,Preparatoria,Si,No,Correo,No
1104,Plato Pena,Hombre,44,Arizona,Obrero,06/07/2020,"$9,428.66",Casado,Otro,No,No,Celular,No
1105,Chanda Beck,Mujer,33,Arizona,Obrero,06/07/2020,"$17,211.13",Soltero,Basica,Si,No,Correo,No
1106,Valaree Boone,Mujer,29,Texas,Obrero,07/07/2020,"$51,493.25",Casado,Preparatoria,No,No,Correo,No
1107,Erhart Page,Hombre,33,Texas,Empleado,07/07/2020,"$109,203.97",Casado,Universidad,No,Si,Domicilio,No
1108,Durante Ramos,Hombre,27,Texas,Empleado,07/07/2020,"$51,022.24",Soltero,Universidad,Si,No,Correo,No
1109,Olympie Horton,Mujer,33,Texas,Empleado,07/07/2020,"$40,860.51",Soltero,Preparatoria,No,No,Correo,No
1110,Muhammad Pena,Hombre,35,Texas,Empleado,07/07/2020,"$63,234.40",Casado,Universidad,No,No,Correo,Si
1111,Eulalie Reed,Mujer,26,Texas,Empleado,07/07/2020,"$22,374.58",Divorciado,Basica,No,Si,Correo,No
1112,Antonie Perez,Mujer,33,Texas,Empleado,07/07/2020,"$78,648.19",Casado,Universidad,No,No,Correo,Si
1113,Rose Gomez,Mujer,42,Texas,Otro,07/07/2020,"$119,278.31",Casado,Universidad,Si,No,Correo,No
1114,Burton Peterson,Hombre,33,Texas,Empleado,07/07/2020,"$58,883.58",Soltero,Universidad,No,No,Correo,No
1115,Hashim Davis,Hombre,48,Nevada,Obrero,07/07/2020,"$43,109.33",Divorciado,Universidad,No,Si,Correo,No
1116,Delmar Ramos,Hombre,58,Nevada,Obrero,07/07/2020,"$20,511.36",Casado,Universidad,Si,No,Correo,No
1117,Ethyl Fuller,Mujer,42,Nevada,Otro,07/07/2020,"$58,811.72",Casado,Preparatoria,Si,No,Domicilio,No
1118,Morley Manning,Hombre,61,Nevada,Otro,07/07/2020,"$47,399.01",Soltero,Preparatoria,Si,No,Correo,No
1119,Pierson Adkins,Hombre,35,Arizona,Obrero,07/07/2020,"$49,018.13",Casado,Universidad,No,No,Domicilio,No
1120,Arther Floyd,Hombre,38,Arizona,Empleado,07/07/2020,"$29,520.33",Soltero,Preparatoria,Si,No,Celular,No
1121,Shelley Underwood,Mujer,29,Texas,Empleado,08/07/2020,"$24,426.69",Casado,Universidad,No,Si,Correo,No
1122,Mikael Malone,Hombre,39,Texas,Otro,08/07/2020,"$38,979.94",Casado,Preparatoria,No,No,Domicilio,No
1123,Shalne Fuller,Mujer,43,Texas,Empleado,08/07/2020,"$11,283.12",Casado,Preparatoria,No,No,Correo,No
1124,Quigly Colon,Hombre,35,Texas,Empleado,08/07/2020,"$124,901.81",Casado,Preparatoria,No,No,Correo,No
1125,Chance Malone,Hombre,31,Texas,Empleado,08/07/2020,"$46,268.18",Casado,Otro,No,No,Correo,Si
1126,Codi Silva,Mujer,49,Texas,Empleado,08/07/2020,"$80,217.07",Divorciado,Universidad,Si,No,Domicilio,No
1127,Ebenezer Wong,Hombre,33,Nevada,Obrero,08/07/2020,"$5,067.33",Casado,Universidad,No,No,Correo,No
1128,Mateo Olson,Hombre,46,Nevada,Obrero,08/07/2020,"$58,561.84",Soltero,Otro,No,No,Correo,No
1129,Barth Thompson,Hombre,44,Nevada,Empleado,08/07/2020,"$88,114.55",Divorciado,Universidad,No,No,Correo,No
1130,Erin Cross,Hombre,36,Arizona,Empleado,08/07/2020,"$52,296.69",Soltero,Preparatoria,Si,No,Correo,No
1131,Noella Cross,Mujer,32,Arizona,Empleado,08/07/2020,"$46,116.46",Casado,Preparatoria,No,No,Correo,No
1132,Lyn Francis,Hombre,33,Texas,Empleado,09/07/2020,"$70,113.31",Soltero,Universidad,Si,No,Correo,No
1133,Karim Vega,Hombre,22,Texas,Empleado,09/07/2020,"$15,806.15",Divorciado,Preparatoria,Si,Si,Correo,No
1134,Janeczka Munoz,Mujer,36,Texas,Empleado,09/07/2020,"$3,456.16",Soltero,Universidad,Si,Si,Correo,No
1135,Rozanna Gomez,Mujer,46,Texas,Empleado,09/07/2020,"$38,607.55",Casado,Basica,No,No,Correo,No
1136,Nelli Gomez,Mujer,38,Nevada,Otro,09/07/2020,"$112,468.97",Casado,Preparatoria,Si,Si,Domicilio,Si
1137,Madonna Boone,Mujer,57,Nevada,Empleado,09/07/2020,"$82,361.85",Soltero,Universidad,Si,No,Correo,No
1138,Melisenda Cross,Mujer,46,Nevada,Otro,09/07/2020,"$28,985.63",Casado,Universidad,Si,No,Domicilio,No
1139,Rayshell Davis,Mujer,42,Arizona,Otro,09/07/2020,"$32,986.97",Divorciado,Universidad,No,No,Correo,No
1140,Bogdan Rogers,Hombre,31,Florida,Empleado,09/07/2020,"$10,720.79",Divorciado,Basica,Si,No,Domicilio,No
1141,Horatio Pearson,Hombre,27,Texas,Otro,10/07/2020,"$19,256.66",Soltero,Preparatoria,Si,No,Domicilio,No
1142,Melessa Meyer,Mujer,35,Texas,Empleado,10/07/2020,"$70,174.54",Casado,Universidad,Si,No,Domicilio,No
1143,Luciana Garcia,Mujer,34,Texas,Otro,10/07/2020,"$21,001.54",Divorciado,Preparatoria,No,No,Correo,Si
1144,Claire Franklin,Hombre,43,Texas,Empleado,10/07/2020,"$58,518.58",Casado,Basica,Si,Si,Correo,No
1145,Gregorio Potter,Hombre,32,Texas,Obrero,10/07/2020,"$106,280.22",Casado,Preparatoria,Si,No,Correo,No
1146,Debera Horton,Mujer,46,Nevada,Otro,10/07/2020,"$3,893.87",Casado,Basica,Si,No,Celular,No
1147,Marlow Bass,Hombre,50,Nevada,Obrero,10/07/2020,"$72,117.78",Casado,Preparatoria,No,No,Correo,No
1148,Butler Horton,Hombre,60,Nevada,Obrero,10/07/2020,"$40,132.03",Casado,Universidad,Si,Si,Correo,No
1149,Pepito Cross,Hombre,31,Nevada,Obrero,10/07/2020,"$22,804.69",Soltero,Preparatoria,No,No,Correo,No
1150,Susy Weaver,Mujer,60,Nevada,Obrero,10/07/2020,"$5,824.78",Casado,Universidad,No,No,Domicilio,No
1151,Kaleena Garcia,Mujer,44,Arizona,Empleado,10/07/2020,"$78,259.16",Divorciado,Universidad,Si,No,Correo,No
1152,Norman Bass,Hombre,41,Texas,Empleado,11/07/2020,"$80,810.49",Casado,Universidad,No,No,Correo,Si
1153,Matthias Jensen,Hombre,47,Texas,Empleado,11/07/2020,"$35,910.72",Casado,Universidad,No,No,Correo,No
1154,Wallis Horton,Mujer,32,Texas,Empleado,11/07/2020,"$37,029.85",Divorciado,Preparatoria,Si,No,Celular,No
1155,Bengt Warren,Hombre,40,Texas,Obrero,11/07/2020,"$73,073.72",Casado,Universidad,No,Si,Correo,No
1156,Carri Morales,Mujer,45,Texas,Empleado,11/07/2020,"$31,775.28",Soltero,Preparatoria,No,No,Correo,No
1157,Vilma Reid,Mujer,40,Texas,Empleado,11/07/2020,"$21,664.66",Casado,Universidad,Si,Si,Domicilio,No
1158,Roobbie Bass,Mujer,35,Texas,Empleado,11/07/2020,"$22,768.22",Casado,Otro,No,No,Correo,No
1159,Paten Gonzales,Hombre,32,Texas,Empleado,11/07/2020,"$6,134.07",Soltero,Preparatoria,No,No,Correo,No
1160,Fonz Adkins,Hombre,41,Nevada,Obrero,11/07/2020,"$1,533.61",Soltero,Preparatoria,Si,No,Correo,No
1161,Collie Reid,Mujer,49,Nevada,Otro,11/07/2020,"$68,044.31",Divorciado,Universidad,No,No,Domicilio,No
1162,Jerry Carr,Hombre,47,Nevada,Obrero,11/07/2020,"$64,679.46",Soltero,Preparatoria,No,No,Correo,No
1163,Artie Jensen,Hombre,52,Nevada,Obrero,11/07/2020,"$24,835.46",Casado,Universidad,Si,Si,Domicilio,No
1164,Gomer Thompson,Hombre,43,Nevada,Obrero,11/07/2020,"$17,415.99",Casado,Universidad,Si,No,Correo,No
1165,Christorpher Horton,Hombre,35,Arizona,Empleado,11/07/2020,"$37,937.70",Soltero,Preparatoria,No,No,Correo,No
1166,Calhoun Hodges,Hombre,36,Texas,Empleado,12/07/2020,"$39,673.72",Casado,Universidad,Si,Si,Correo,No
1167,Oren Jones,Hombre,35,Texas,Otro,12/07/2020,"$37,728.07",Soltero,Preparatoria,No,No,Correo,Si
1168,Marylee Rodgers,Mujer,55,Texas,Empleado,12/07/2020,"$25,217.99",Casado,Universidad,Si,No,Domicilio,No
1169,Magnum Silva,Hombre,34,Texas,Obrero,12/07/2020,"$64,061.37",Casado,Preparatoria,Si,No,Domicilio,Si
1170,Jackquelin May,Mujer,36,Texas,Empleado,12/07/2020,"$51,705.45",Casado,Universidad,No,No,Correo,No
1171,Chen Rogers,Hombre,41,Texas,Empleado,12/07/2020,"$45,198.52",Casado,Preparatoria,No,No,Domicilio,No
1172,Angel Silva,Hombre,30,Texas,Otro,12/07/2020,"$3,479.51",Soltero,Universidad,No,No,Correo,No
1173,Georgina Malone,Mujer,32,Texas,Empleado,12/07/2020,"$72,115.46",Casado,Universidad,Si,No,Domicilio,No
1174,Harmony Rogers,Mujer,33,Texas,Empleado,12/07/2020,"$77,603.09",Soltero,Universidad,Si,No,Correo,No
1175,Immanuel Munoz,Hombre,35,Texas,Empleado,12/07/2020,"$21,648.49",Casado,Preparatoria,Si,No,Domicilio,No
1176,Edee Klein,Mujer,32,Texas,Empleado,12/07/2020,"$12,688.45",Casado,Basica,No,No,Domicilio,No
1177,Rees Potter,Hombre,28,Texas,Empleado,12/07/2020,"$105,967.16",Casado,Preparatoria,Si,No,Correo,No
1178,Allan Cross,Hombre,22,Texas,Obrero,12/07/2020,"$28,885.72",Soltero,Preparatoria,No,No,Correo,Si
1179,Lamont Mullins,Hombre,43,Nevada,Otro,12/07/2020,"$58,783.93",Divorciado,Universidad,Si,No,Correo,No
1180,Chrysler Cross,Mujer,51,Nevada,Otro,12/07/2020,"$48,818.55",Casado,Preparatoria,No,No,Correo,Si
1181,Darya Vega,Mujer,46,Nevada,Obrero,12/07/2020,"$20,035.67",Casado,Preparatoria,Si,No,Correo,Si
1182,Gabriele May,Hombre,24,Nevada,Otro,12/07/2020,"$47,632.72",Casado,Universidad,No,No,Correo,Si
1183,Burt Joseph,Hombre,41,Nevada,Obrero,12/07/2020,"$26,540.96",Casado,Preparatoria,Si,No,Domicilio,No
1184,Wendie Rodgers,Mujer,44,Arizona,Empleado,12/07/2020,"$29,053.85",Casado,Universidad,Si,No,Domicilio,No
1185,Moselle Underwood,Mujer,29,Arizona,Empleado,12/07/2020,"$46,715.04",Casado,Universidad,No,No,Correo,No
1186,Colly Rowe,Mujer,26,Arizona,Empleado,12/07/2020,"$42,345.21",Casado,Universidad,Si,No,Domicilio,No
1187,Gabe Perez,Hombre,42,Florida,Empleado,12/07/2020,"$23,630.55",Casado,Preparatoria,No,No,Correo,No
1188,Carree Adkins,Mujer,34,Texas,Otro,13/07/2020,"$14,775.70",Casado,Universidad,Si,No,Correo,No
1189,Hilde Morales,Mujer,32,Texas,Otro,13/07/2020,"$70,089.60",Casado,Basica,No,No,Domicilio,No
1190,Patel Silva,Hombre,26,Texas,Empleado,13/07/2020,"$13,609.54",Soltero,Universidad,No,No,Correo,No
1191,Hans-Peter Ellis,Hombre,23,Texas,Empleado,13/07/2020,"$79,641.67",Divorciado,Preparatoria,No,No,Domicilio,Si
1192,Rachael Silva,Mujer,28,Texas,Otro,13/07/2020,"$38,881.03",Casado,Universidad,Si,No,Correo,No
1193,Rozamond Horton,Mujer,22,Texas,Empleado,13/07/2020,"$33,477.24",Soltero,Universidad,No,Si,Correo,No
1194,Dustin Jones,Hombre,18,Texas,Empleado,13/07/2020,"$59,634.34",Soltero,Universidad,Si,No,Correo,No
1195,Ralf Glover,Hombre,32,Texas,Empleado,13/07/2020,"$6,537.88",Casado,Universidad,Si,No,Correo,No
1196,Marrissa Green,Mujer,37,Texas,Empleado,13/07/2020,"$2,649.34",Casado,Preparatoria,No,No,Correo,No
1197,Corena Mack,Mujer,42,Texas,Obrero,13/07/2020,"$28,536.72",Casado,Basica,No,No,Celular,No
1198,Quinlan Garcia,Hombre,55,Nevada,Otro,13/07/2020,"$18,742.78",Casado,Preparatoria,No,No,Celular,No
1199,Oleg Pearson,Hombre,48,Nevada,Obrero,13/07/2020,"$38,586.18",Divorciado,Universidad,No,No,Correo,No
1200,Frederich Weaver,Hombre,55,Nevada,Empleado,13/07/2020,"$27,653.04",Soltero,Preparatoria,Si,No,Correo,No
1201,Aub Yates,Hombre,48,Nevada,Otro,13/07/2020,"$73,607.52",Casado,Universidad,Si,No,Domicilio,No
1202,Euclid Rowe,Hombre,52,Nevada,Obrero,13/07/2020,"$85,460.07",Casado,Universidad,No,No,Correo,No
1203,Ben Bass,Hombre,43,Arizona,Empleado,13/07/2020,"$62,355.64",Divorciado,Universidad,Si,No,Correo,No
1204,Maurise Tucker,Mujer,42,Arizona,Empleado,13/07/2020,"$4,481.37",Casado,Basica,Si,No,Domicilio,No
1205,Bianca Franklin,Mujer,42,Arizona,Empleado,13/07/2020,"$61,279.12",Casado,Preparatoria,Si,Si,Correo,No
1206,Lawton Horton,Hombre,30,Texas,Obrero,14/07/2020,"$10,070.67",Casado,Otro,No,No,Correo,No
1207,Neddie Tucker,Hombre,35,Texas,Obrero,14/07/2020,"$37,530.54",Casado,Preparatoria,No,No,Correo,Si
1208,Dixie Fuller,Mujer,34,Texas,Otro,14/07/2020,"$67,271.55",Casado,Basica,Si,No,Domicilio,No
1209,Rawley Jennings,Hombre,18,Texas,Obrero,14/07/2020,"$43,726.84",Casado,Preparatoria,No,Si,Correo,No
1210,Maurits Munoz,Hombre,30,Texas,Empleado,14/07/2020,"$20,912.07",Soltero,Universidad,No,Si,Correo,No
1211,Almeria Fuller,Mujer,40,Texas,Empleado,14/07/2020,$695.51,Divorciado,Universidad,Si,No,Correo,No
1212,Laurie Pearson,Hombre,39,Texas,Empleado,14/07/2020,"$113,821.64",Soltero,Universidad,No,No,Correo,No
1213,Jeremie Cross,Hombre,33,Texas,Otro,14/07/2020,"$14,256.99",Soltero,Preparatoria,No,No,Correo,Si
1214,Suzie Pena,Mujer,58,Nevada,Otro,14/07/2020,"$68,777.82",Casado,Universidad,Si,No,Correo,No
1215,Curtice Meyer,Hombre,56,Nevada,Obrero,14/07/2020,"$3,277.25",Casado,Universidad,No,No,Domicilio,No
1216,Felicia Silva,Mujer,29,Arizona,Empleado,14/07/2020,"$116,566.66",Soltero,Universidad,No,No,Correo,No
1217,Gino Franklin,Hombre,48,Arizona,Otro,14/07/2020,"$46,264.51",Soltero,Preparatoria,No,No,Correo,No
1218,Brady Jones,Hombre,42,Arizona,Otro,14/07/2020,"$7,878.78",Casado,Basica,Si,Si,Domicilio,No
1219,Tiena Jennings,Mujer,34,Florida,Otro,14/07/2020,"$22,840.16",Casado,Otro,No,No,Domicilio,No
1220,Clarence Rogers,Hombre,45,Texas,Empleado,15/07/2020,"$30,583.19",Casado,Basica,No,No,Celular,No
1221,Geeta Gomez,Mujer,18,Texas,Obrero,15/07/2020,"$21,762.37",Casado,Preparatoria,No,No,Correo,No
1222,Susi Green,Mujer,38,Texas,Empleado,15/07/2020,"$25,853.03",Casado,Universidad,Si,No,Correo,No
1223,Joell Colon,Mujer,31,Texas,Empleado,15/07/2020,"$5,514.96",Soltero,Universidad,No,Si,Correo,No
1224,Grier Silva,Mujer,28,Texas,Otro,15/07/2020,"$113,270.22",Divorciado,Preparatoria,Si,Si,Domicilio,No
1225,Demetrius Franklin,Hombre,34,Texas,Empleado,15/07/2020,"$1,081.31",Soltero,Universidad,Si,No,Domicilio,No
1226,Leshia Franklin,Mujer,32,Texas,Obrero,15/07/2020,"$50,848.01",Casado,Universidad,Si,No,Correo,No
1227,Desiree Bass,Mujer,42,Texas,Obrero,15/07/2020,"$11,633.76",Divorciado,Universidad,Si,Si,Correo,No
1228,Gordie Cross,Hombre,29,Texas,Empleado,15/07/2020,"$18,242.55",Soltero,Universidad,Si,No,Domicilio,No
1229,Pincas Rose,Hombre,47,Nevada,Otro,15/07/2020,"$73,054.88",Casado,Universidad,Si,No,Correo,No
1230,Ham Munoz,Hombre,49,Nevada,Obrero,15/07/2020,"$43,467.46",Soltero,Basica,Si,No,Domicilio,No
1231,Delora Gomez,Mujer,43,Nevada,Otro,15/07/2020,"$8,958.18",Divorciado,Universidad,No,No,Correo,Si
1232,Felicity Perez,Mujer,63,Nevada,Obrero,15/07/2020,"$28,192.84",Divorciado,Universidad,Si,No,Correo,No
1233,Beau Bridges,Hombre,33,Arizona,Otro,15/07/2020,"$61,146.16",Soltero,Universidad,Si,No,Domicilio,No
1234,Koralle Silva,Mujer,17,Florida,Otro,15/07/2020,"$12,680.40",Casado,Universidad,Si,No,Domicilio,No
1235,Camala Pearson,Mujer,33,Texas,Empleado,16/07/2020,"$41,186.99",Casado,Preparatoria,Si,No,Domicilio,No
1236,Hermia Rodgers,Mujer,42,Texas,Obrero,16/07/2020,"$53,202.16",Casado,Universidad,Si,Si,Correo,No
1237,Kyle Wong,Hombre,39,Texas,Obrero,16/07/2020,"$88,712.25",Soltero,Universidad,No,Si,Correo,No
1238,Arron Ellis,Hombre,34,Texas,Otro,16/07/2020,"$51,593.79",Casado,Basica,Si,No,Correo,No
1239,Vivianna Horton,Mujer,24,Texas,Empleado,16/07/2020,"$24,880.16",Casado,Basica,Si,Si,Correo,No
1240,Allen Silva,Hombre,34,Texas,Empleado,16/07/2020,"$55,084.36",Soltero,Universidad,Si,Si,Correo,No
1241,Kimbra Reynolds,Mujer,49,Texas,Obrero,16/07/2020,"$38,899.85",Casado,Universidad,Si,No,Correo,No
1242,Deina Horton,Mujer,38,Texas,Empleado,16/07/2020,"$39,126.90",Soltero,Otro,No,No,Correo,No
1243,Randene Ramos,Mujer,41,Texas,Empleado,16/07/2020,"$53,706.15",Casado,Basica,Si,No,Correo,No
1244,Marlon Jennings,Hombre,31,Texas,Empleado,16/07/2020,"$31,408.73",Casado,Basica,No,No,Correo,No
1245,Orelee Wood,Mujer,59,Nevada,Otro,16/07/2020,"$41,310.97",Soltero,Preparatoria,Si,Si,Correo,No
1246,Adeline Garcia,Mujer,62,Nevada,Otro,16/07/2020,"$22,384.00",Soltero,Universidad,Si,No,Correo,No
1247,Sheilakathryn Cross,Mujer,44,Nevada,Otro,16/07/2020,"$29,761.79",Casado,Preparatoria,Si,No,Correo,No
1248,Corinna Weaver,Mujer,40,Texas,Otro,17/07/2020,"$28,164.31",Casado,Preparatoria,Si,No,Correo,No
1249,Dianne Becker,Mujer,31,Texas,Otro,17/07/2020,"$24,057.88",Casado,Universidad,Si,No,Correo,No
1250,Gideon Cross,Hombre,19,Texas,Empleado,17/07/2020,"$12,358.16",Casado,Basica,No,No,Correo,Si
1251,Erwin Ramos,Hombre,45,Nevada,Obrero,17/07/2020,"$46,109.42",Divorciado,Universidad,Si,Si,Domicilio,No
1252,Matt Spencer,Hombre,34,Nevada,Obrero,17/07/2020,"$10,391.63",Casado,Universidad,Si,No,Correo,No
1253,Rosa Jennings,Mujer,55,Nevada,Otro,17/07/2020,"$11,209.78",Casado,Universidad,No,No,Correo,No
1254,Sephira Boone,Mujer,36,Arizona,Empleado,17/07/2020,"$10,394.48",Casado,Universidad,Si,No,Domicilio,No
1255,Annalisa Weaver,Mujer,39,Arizona,Empleado,17/07/2020,"$35,569.70",Divorciado,Basica,No,No,Correo,No
1256,Morton Rogers,Hombre,50,Arizona,Empleado,17/07/2020,"$7,190.03",Casado,Universidad,Si,Si,Correo,No
1257,Beck Wood,Hombre,33,Texas,Empleado,18/07/2020,"$113,876.18",Divorciado,Universidad,Si,No,Domicilio,No
1258,Deena Cross,Mujer,29,Texas,Empleado,18/07/2020,"$17,184.84",Casado,Basica,No,Si,Domicilio,No
1259,Dimitry Munoz,Hombre,49,Nevada,Obrero,18/07/2020,"$27,427.09",Casado,Universidad,Si,No,Correo,No
1260,Jermaine Bass,Hombre,52,Nevada,Obrero,18/07/2020,"$4,869.63",Soltero,Universidad,Si,No,Correo,No
1261,Graehme Manning,Hombre,40,Nevada,Obrero,18/07/2020,"$23,952.15",Soltero,Universidad,No,Si,Correo,No
1262,Amabelle Yates,Mujer,29,Arizona,Empleado,18/07/2020,"$84,672.79",Casado,Basica,Si,Si,Celular,No
1263,Raimund Manning,Hombre,37,Arizona,Empleado,18/07/2020,"$62,948.79",Casado,Basica,Si,Si,Correo,No
1264,Jimbo Pearson,Hombre,30,Arizona,Obrero,18/07/2020,"$81,784.09",Casado,Universidad,Si,No,Domicilio,No
1265,Mayda Chandler,Mujer,40,Texas,Obrero,19/07/2020,"$30,231.49",Casado,Basica,Si,No,Correo,No
1266,Gasper Garcia,Hombre,39,Texas,Empleado,19/07/2020,"$15,638.69",Casado,Preparatoria,No,No,Correo,No
1267,Keil Rogers,Hombre,37,Texas,Empleado,19/07/2020,"$31,126.43",Casado,Otro,No,No,Correo,Si
1268,Rivi Rowe,Mujer,37,Texas,Obrero,19/07/2020,"$43,707.39",Casado,Universidad,Si,No,Correo,No
1269,Barbara Cross,Mujer,26,Texas,Empleado,19/07/2020,"$29,313.15",Casado,Universidad,No,No,Correo,No
1270,Chadwick Reid,Hombre,34,Texas,Otro,19/07/2020,"$121,629.72",Soltero,Universidad,No,No,Domicilio,Si
1271,Madalyn Mullins,Mujer,28,Nevada,Otro,19/07/2020,"$56,786.88",Casado,Universidad,Si,No,Domicilio,No
1272,Pavla Ellis,Mujer,45,Nevada,Otro,19/07/2020,"$26,919.69",Casado,Universidad,Si,No,Domicilio,No
1273,Forbes Cross,Hombre,61,Nevada,Otro,19/07/2020,"$105,530.33",Divorciado,Universidad,No,No,Correo,No
1274,Ossie Ramos,Hombre,37,Texas,Empleado,20/07/2020,"$35,965.13",Divorciado,Universidad,Si,No,Domicilio,No
1275,Izaak Rodgers,Hombre,34,Texas,Empleado,20/07/2020,"$19,235.52",Divorciado,Basica,Si,Si,Correo,No
1276,Hasty Green,Hombre,38,Texas,Empleado,20/07/2020,"$30,760.30",Casado,Universidad,Si,No,Correo,No
1277,Margalo Gomez,Mujer,35,Texas,Empleado,20/07/2020,"$27,137.42",Divorciado,Preparatoria,No,No,Correo,Si
1278,Harvie Morales,Hombre,40,Texas,Obrero,20/07/2020,"$2,737.15",Divorciado,Universidad,No,No,Correo,Si
1279,Carlen Franklin,Mujer,35,Texas,Obrero,20/07/2020,"$99,505.85",Casado,Universidad,Si,No,Domicilio,No
1280,Olle Adkins,Hombre,53,Texas,Otro,20/07/2020,"$14,265.27",Casado,Preparatoria,Si,No,Correo,No
1281,Antone Ryan,Hombre,36,Texas,Empleado,20/07/2020,"$16,579.81",Soltero,Preparatoria,Si,No,Domicilio,No
1282,Christian Franklin,Hombre,44,Nevada,Empleado,20/07/2020,$221.45,Casado,Basica,Si,No,Correo,No
1283,Robb Chandler,Hombre,48,Nevada,Obrero,20/07/2020,"$5,958.73",Casado,Basica,No,No,Domicilio,No
1284,Isaac Beck,Hombre,41,Arizona,Empleado,20/07/2020,"$91,549.63",Casado,Universidad,No,Si,Correo,No
1285,Rafa Rogers,Mujer,32,Arizona,Empleado,20/07/2020,"$79,176.85",Casado,Basica,Si,No,Domicilio,No
1286,Hodge Ryan,Hombre,37,Arizona,Empleado,20/07/2020,"$32,171.63",Casado,Universidad,Si,No,Correo,No
1287,Mamie Underwood,Mujer,33,Texas,Empleado,21/07/2020,"$24,071.87",Soltero,Preparatoria,Si,No,Celular,No
1288,Claudina Green,Mujer,33,Texas,Empleado,21/07/2020,"$19,600.69",Casado,Preparatoria,Si,No,Correo,Si
1289,Reuben Rodgers,Hombre,43,Texas,Empleado,21/07/2020,"$68,051.81",Casado,Universidad,Si,No,Domicilio,No
1290,Kelvin Garcia,Hombre,41,Texas,Empleado,21/07/2020,"$13,820.21",Casado,Basica,No,No,Domicilio,No
1291,Bartel Yates,Hombre,27,Texas,Empleado,21/07/2020,"$6,608.27",Casado,Basica,Si,No,Correo,No
1292,Juan Beck,Hombre,43,Texas,Empleado,21/07/2020,"$29,793.22",Divorciado,Universidad,Si,Si,Correo,No
1293,Sophie Horton,Mujer,31,Texas,Empleado,21/07/2020,"$1,366.04",Casado,Universidad,No,No,Celular,No
1294,Blair May,Mujer,36,Texas,Otro,21/07/2020,"$5,814.19",Divorciado,Preparatoria,No,No,Domicilio,No
1295,Zuzana Malone,Mujer,45,Nevada,Otro,21/07/2020,"$11,795.27",Casado,Otro,Si,No,Domicilio,No
1296,Mohan Lindsey,Hombre,50,Nevada,Empleado,21/07/2020,"$11,001.45",Soltero,Preparatoria,No,No,Correo,No
1297,Mart Bass,Hombre,32,Florida,Otro,21/07/2020,"$13,163.00",Casado,Universidad,No,No,Domicilio,No
1298,Aubrey Becker,Hombre,37,Texas,Empleado,22/07/2020,"$19,641.61",Soltero,Preparatoria,No,No,Correo,Si
1299,Merell Davis,Hombre,43,Texas,Empleado,22/07/2020,"$11,526.75",Soltero,Universidad,Si,No,Correo,No
1300,Rafe Horton,Hombre,35,Texas,Otro,22/07/2020,"$68,016.16",Casado,Universidad,No,No,Domicilio,No
1301,Paulette Horton,Mujer,35,Texas,Empleado,22/07/2020,"$16,579.96",Divorciado,Universidad,No,No,Correo,Si
1302,Guinna Rogers,Mujer,32,Texas,Empleado,22/07/2020,"$20,214.85",Soltero,Preparatoria,Si,No,Domicilio,No
1303,Aldwin Floyd,Hombre,40,Texas,Empleado,22/07/2020,"$18,097.45",Casado,Universidad,Si,No,Domicilio,No
1304,Marlee May,Mujer,41,Texas,Obrero,22/07/2020,"$33,940.61",Casado,Otro,No,No,Correo,Si
1305,Franky Pena,Hombre,34,Texas,Obrero,22/07/2020,"$114,550.94",Casado,Preparatoria,No,No,Domicilio,No
1306,Dianemarie Munoz,Mujer,33,Texas,Obrero,22/07/2020,"$34,759.79",Casado,Basica,Si,Si,Domicilio,No
1307,Lurette Rogers,Mujer,31,Texas,Empleado,22/07/2020,"$167,818.91",Casado,Universidad,No,Si,Correo,No
1308,Ainsley Rodgers,Mujer,51,Texas,Empleado,22/07/2020,"$57,019.42",Casado,Universidad,No,No,Domicilio,No
1309,Bjorn Bowman,Hombre,35,Texas,Empleado,22/07/2020,"$122,992.30",Casado,Preparatoria,No,No,Celular,No
1310,Matthiew Underwood,Hombre,30,Texas,Empleado,22/07/2020,"$19,027.49",Casado,Universidad,Si,No,Correo,No
1311,Loise Rogers,Mujer,39,Texas,Obrero,22/07/2020,"$63,444.12",Casado,Otro,No,No,Domicilio,No
